name	LWR	fract	aLWR	afract	taxopath
Query4658	0.6773	0.6773	0.8469	0.8469	Eukaryota;Euglenozoa;Euglenida
Query3086	0.6503	0.6503	0.6503	0.6503	Eukaryota;Chordata;Lepidosauria;Squamata
Query3557	0.5193	0.5193	0.972	0.972	Eukaryota;Chordata
Query4742	0.3371	0.9503	0.3371	0.9503	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida
Query2700	0.9922	1	0.9922	1	Bacteria
Query634	1	1	1	1	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM;14202
Query4329	0.9893	0.9893	0.9893	0.9893	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM;14202
Query3605	0.5393	0.9552	0.5393	0.9552	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Pelagibacteraceae
Query648	1	1	1	1	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM;14202
Query3169	0.6891	0.6891	0.6891	0.6891	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;unclassified_Nitrosomonadales_OM43_clade
Query1890	0.7457	0.7457	0.7457	0.7457	Eukaryota;Ciliophora;Spirotrichea
Query2649	0.8474	0.8501	0.9968	1	Eukaryota
Query4285	0.5156	0.5156	0.9787	0.9787	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales
Query2869	0.7784	0.7935	0.8579	0.8744	Eukaryota
Query1006	0.7582	0.7582	0.7582	0.7582	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;unclassified_Nitrosomonadales_OM43_clade
Query4148	0.7527	0.7527	0.9621	0.9621	Eukaryota;Ciliophora;Spirotrichea
Query2291	0.228	0.8048	0.228	0.8048	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query429	0.8951	0.9082	0.8951	0.9083	Eukaryota;Euglenozoa;Euglenida
Query3991	0.7136	0.9529	0.7136	0.9529	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Pelagibacteraceae
Query1282	0.2166	0.7773	0.2166	0.7773	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query2816	0.5075	0.7098	0.6486	0.9071	Bacteria;Proteobacteria
Query3136	0.2862	0.8309	0.2862	0.8309	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query2719	0.9566	0.9599	0.9566	0.9599	Eukaryota
Query1461	0.5208	0.9492	0.5208	0.9492	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae;Pelagibacteraceae
Query4490	0.7948	0.7948	0.9999	1	Eukaryota;Euglenozoa;Euglenida
Query4305	0.4903	0.494	0.9919	0.9996	Eukaryota
Query3187	0.7207	0.7208	0.9998	1	Eukaryota
Query501	0.56	0.56	0.7957	0.7957	Eukaryota;Euglenozoa;Euglenida
